0.134490, 0.667604, 0.816620, 0.351966, 0.229407, 0.180000, 0.357143, 0.138400, 0.114958
0.113258, 0.270281, 0.780563, 0.295865, 0.176432, 0.460000, 0.416571, 0.321156, 0.115112
0.106117, 0.333467, 0.760282, 0.231009, 0.143600, 0.420000, 0.543429, 0.482933, 0.115128
0.113630, 0.457697, 0.843662, 0.192420, 0.161656, 0.446667, 0.422286, 0.238667, 0.117579
0.117086, 0.270281, 0.893239, 0.437252, 0.156620, 0.233333, 0.406286, 0.204889, 0.119499
0.102029, 0.230656, 0.857183, 0.136319, 0.123887, 0.446667, 0.717143, 0.635822, 0.119524
0.129898, 0.400937, 0.879718, 0.335103, 0.191738, 0.353333, 0.350286, 0.170400, 0.120454
0.132002, 0.343106, 0.884225, 0.225172, 0.170634, 0.206667, 0.381143, 0.141956, 0.120963
0.110601, 0.422356, 0.897746, 0.176854, 0.162318, 0.500000, 0.477143, 0.317600, 0.121184
0.128711, 0.387015, 0.647606, 0.615606, 0.246735, 0.593333, 0.390286, 0.374844, 0.122186
0.174221, 0.605489, 0.821127, 0.311107, 0.298153, 0.220000, 0.362857, 0.146933, 0.123223
0.120171, 0.308835, 0.832394, 0.238468, 0.183721, 0.273333, 0.434857, 0.220889, 0.124799
0.123484, 0.330254, 0.735493, 0.260843, 0.167420, 0.380000, 0.384571, 0.248267, 0.125311
0.127071, 0.579786, 0.839155, 0.342886, 0.181401, 0.260000, 0.437143, 0.228711, 0.125407
0.114523, 0.288487, 0.881972, 0.314998, 0.154765, 0.500000, 0.452000, 0.262489, 0.125583
0.115153, 0.285274, 0.841408, 0.341589, 0.170667, 0.580000, 0.343429, 0.257867, 0.126893
0.106852, 0.194244, 0.895493, 0.171017, 0.131010, 0.620000, 0.420000, 0.302667, 0.127050
0.117648, 0.337751, 0.900000, 0.168099, 0.165101, 0.633333, 0.407429, 0.257156, 0.128647
0.117501, 0.473762, 0.900000, 0.206040, 0.197304, 0.420000, 0.497714, 0.409333, 0.129350
0.121743, 0.352744, 0.881972, 0.583827, 0.184681, 0.593333, 0.359429, 0.303378, 0.131079
0.124454, 0.469478, 0.895493, 0.236198, 0.208270, 0.273333, 0.417714, 0.216622, 0.132715
0.123737, 0.421285, 0.893239, 0.354236, 0.169508, 0.286667, 0.373143, 0.209156, 0.132764
0.109200, 0.218876, 0.900000, 0.386015, 0.155626, 0.486667, 0.393714, 0.253600, 0.133202
0.122456, 0.290629, 0.850423, 0.403202, 0.180275, 0.246667, 0.398286, 0.190667, 0.135298
0.123861, 0.284203, 0.156338, 0.201824, 0.177724, 0.820000, 0.638286, 0.685956, 0.135424
0.153560, 0.509103, 0.881972, 0.426875, 0.225631, 0.326667, 0.378857, 0.185689, 0.136595
0.105768, 0.342035, 0.893239, 0.288407, 0.152048, 0.740000, 0.684000, 0.616267, 0.137924
0.254124, 0.486613, 0.877465, 0.434982, 0.389659, 0.260000, 0.376571, 0.190311, 0.140892
0.129521, 0.247791, 0.881972, 0.279003, 0.201346, 0.500000, 0.380000, 0.255022, 0.143960
0.179425, 0.514458, 0.881972, 0.230036, 0.263399, 0.353333, 0.369714, 0.196356, 0.145466
0.122641, 0.335609, 0.670141, 0.190799, 0.188094, 0.753333, 0.418857, 0.412178, 0.145895
0.134207, 0.456627, 0.890986, 0.233928, 0.192036, 0.380000, 0.470286, 0.354933, 0.150791
0.118067, 0.382731, 0.886479, 0.207013, 0.180938, 0.326667, 0.447429, 0.271022, 0.152456
0.151860, 0.457697, 0.881972, 0.621767, 0.245807, 0.606667, 0.399429, 0.298044, 0.155950
0.135102, 0.314190, 0.893239, 0.221605, 0.205785, 0.393333, 0.393714, 0.170756, 0.156079
0.107771, 0.357028, 0.895493, 0.263437, 0.137305, 0.566667, 0.525143, 0.434578, 0.156979
0.137824, 0.374163, 0.852676, 0.199878, 0.226359, 0.566667, 0.473714, 0.308356, 0.157243
0.117557, 0.450201, 0.868451, 0.186907, 0.200153, 0.420000, 0.593714, 0.452000, 0.158623
0.139630, 0.483400, 0.884225, 0.300730, 0.192202, 0.326667, 0.396000, 0.246489, 0.164830
0.114842, 0.114993, 0.897746, 0.226469, 0.170468, 0.620000, 0.445143, 0.301956, 0.166907
0.166466, 0.274565, 0.805352, 0.365261, 0.250280, 0.260000, 0.384571, 0.187467, 0.169044
0.140246, 0.331325, 0.618310, 0.176530, 0.228944, 0.726667, 0.455429, 0.380178, 0.173170
0.131625, 0.390228, 0.886479, 0.377908, 0.196144, 0.606667, 0.406286, 0.328622, 0.177881
0.111411, 0.291700, 0.665634, 0.247872, 0.146184, 0.620000, 0.900000, 0.900000, 0.181286
0.111098, 0.201740, 0.843662, 0.186259, 0.151418, 0.620000, 0.710286, 0.605600, 0.181875
0.120131, 0.255288, 0.548451, 0.218687, 0.183091, 0.580000, 0.488571, 0.445244, 0.182132
0.142203, 0.285274, 0.769296, 0.267329, 0.273636, 0.593333, 0.431429, 0.387644, 0.182485
0.128870, 0.207095, 0.879718, 0.237495, 0.219170, 0.686667, 0.431429, 0.360622, 0.191441
0.125339, 0.284203, 0.697183, 0.259222, 0.176465, 0.633333, 0.677143, 0.621244, 0.197379
0.237993, 0.470549, 0.893239, 0.254033, 0.430575, 0.526667, 0.383429, 0.226933, 0.202293
0.285339, 0.568005, 0.872958, 0.454439, 0.443430, 0.260000, 0.390286, 0.207378, 0.204230
0.219610, 0.461981, 0.780563, 0.188204, 0.284470, 0.340000, 0.413143, 0.297333, 0.206615
0.137948, 0.343106, 0.857183, 0.294893, 0.222616, 0.660000, 0.461143, 0.428889, 0.206806
0.129952, 0.178179, 0.850423, 0.153182, 0.168481, 0.580000, 0.469143, 0.356000, 0.206828
0.268051, 0.279920, 0.845915, 0.415525, 0.343343, 0.553333, 0.340000, 0.259644, 0.207689
0.253777, 0.422356, 0.845915, 0.331861, 0.380747, 0.353333, 0.376571, 0.234044, 0.208084
0.190227, 0.330254, 0.881972, 0.487839, 0.243289, 0.273333, 0.380000, 0.203111, 0.209387
0.165501, 0.399866, 0.821127, 0.245926, 0.232157, 0.673333, 0.440571, 0.347467, 0.212074
0.157871, 0.241365, 0.886479, 0.307864, 0.304415, 0.620000, 0.385714, 0.282756, 0.222344
0.275729, 0.340964, 0.735493, 0.273166, 0.325784, 0.740000, 0.401714, 0.369156, 0.232078
0.116879, 0.315261, 0.900000, 0.197933, 0.165565, 0.580000, 0.584571, 0.576800, 0.233945
0.319693, 0.360241, 0.712958, 0.280949, 0.382702, 0.726667, 0.400571, 0.355289, 0.250572
0.123971, 0.291700, 0.580000, 0.244953, 0.182859, 0.900000, 0.711429, 0.831378, 0.260609
0.204105, 0.309906, 0.359155, 0.201500, 0.319456, 0.740000, 0.589143, 0.658222, 0.272041
0.156294, 0.316332, 0.884225, 0.194690, 0.202307, 0.580000, 0.426857, 0.309778, 0.272523
0.229119, 0.347390, 0.818873, 0.292298, 0.349870, 0.593333, 0.436000, 0.336444, 0.278286
0.163831, 0.219946, 0.854930, 0.353587, 0.265321, 0.593333, 0.410857, 0.337867, 0.282046
0.223740, 0.347390, 0.888732, 0.456060, 0.294376, 0.553333, 0.400571, 0.311200, 0.282370
0.215184, 0.325971, 0.548451, 0.331861, 0.314122, 0.633333, 0.607429, 0.544800, 0.284416
0.163597, 0.222088, 0.746761, 0.315971, 0.243322, 0.713333, 0.558286, 0.525956, 0.305955
0.143271, 0.417001, 0.888732, 0.206364, 0.219203, 0.420000, 0.705714, 0.530933, 0.312968
0.156046, 0.146051, 0.888732, 0.188204, 0.209629, 0.646667, 0.457714, 0.374489, 0.315496
0.200730, 0.210308, 0.881972, 0.278679, 0.321311, 0.620000, 0.398286, 0.332178, 0.326072
0.261089, 0.377376, 0.875211, 0.339319, 0.347484, 0.620000, 0.455429, 0.381244, 0.388004
0.157559, 0.241365, 0.708451, 0.248196, 0.194090, 0.873333, 0.503429, 0.575378, 0.410676
0.186125, 0.290629, 0.886479, 0.203445, 0.293051, 0.606667, 0.494286, 0.407200, 0.422043
0.290017, 0.368809, 0.863944, 0.286786, 0.388798, 0.580000, 0.553714, 0.447022, 0.444065
0.159324, 0.245649, 0.845915, 0.239441, 0.198099, 0.726667, 0.714857, 0.626578, 0.444240
0.320771, 0.257430, 0.805352, 0.344183, 0.497267, 0.326667, 0.398286, 0.244711, 0.456013
0.419551, 0.399866, 0.854930, 0.246575, 0.514163, 0.566667, 0.424571, 0.285244, 0.605438
0.421458, 0.336680, 0.848169, 0.345156, 0.350466, 0.620000, 0.384571, 0.359200, 0.622194
